Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 28, Phoenix, Arizona",28-RC-222992,"NP Sunset LLC d/b/a Sunset Station Hotel Casino",Closed,06/29/2018,08/01/2018,"Certific. of Representative","Las Vegas",NV,A,"Single Labor Organization",Initial,07/19/2018,12,,"International Union of Operating Engineers Local 501, AFL-CIO",10,,,,,1,11,,,,"International Union of Operating Engineers Local 501, AFL-CIO","Included: All full-time and regular part-time slot technicians, utility technicians, and slot mechanics employed by the Employer at its facility in Henderson, Nevada.

Excluded: All other employees, office clerical employees, professional employees, and guards and supervisors as defined by the National Labor Relations Act.",,,
"Region 03, Buffalo, New York",03-RC-223181,"Absolutcare of Orchard Brooke LLC",Closed,07/05/2018,07/27/2018,"Certific. of Representative","Orchard Park",NY,A,"Single Labor Organization",Initial,07/19/2018,17,,"1199 SEIU United Healthcare Workers East",10,,,,,3,13,,,,"1199 SEIU United Healthcare Workers East","INCLUDED: All full-time, regular part-time, and per diem  LPNs and service and maintenance employees employed by the Employer at its 6060 Armor Duells Road, Orchard Park, NY location, including personal care aides, medication assistants, activity assistants, and housekeeping employees. 
EXCLUDED: Office clerical employees, confidential employees, guards, professional employees and supervisors as defined in the Act, and all other employees.",,,
"Region 15, New Orleans, Louisiana",15-RC-219990,"Grassroots Campaigns Inc.",Closed,05/10/2018,08/07/2018,"Certific. of Representative","New Orleans",LA,A,"Revised Single Labor Org",Initial,07/18/2018,10,,"Industrial Workers of the World (IWW)",5,,,,,4,9,,,,"Industrial Workers of the World (IWW)","Included: All full time and regular part time employees employed at the Employer’s Facility located at 200 South Broad Street, Suite 8A, New Orleans, Louisiana.

Excluded: All office clerical employees, professional employees, guards and supervisors as defined by the Act.",,,
"Region 09, Cincinnati, Ohio",09-RC-221692,"TRI-STATE HEATING AND AIR, LLC",Closed,06/08/2018,04/25/2019,"Certific. of Representative",Flatwoods,KY,A,"Single Labor Organization",Initial,07/18/2018,8,,"United Association of Journeymen and Apprentices of the Plumbing and Pipe Fitting Industry of the United States and Canada, AFL-CIO (PPF), Plumbers and Steamfitters Local 248",2,,,,,5,7,,,,,"All full-time and regular part-time plumbers and plumber helpers employed by the Employer at its Flatwoods, Kentucky; excluding all HVAC employees, electrical employees, managers, dispatchers, office clerical employees, guards and supervisors as defined by the Act.",,,
"Region 22, Newark, New Jersey",22-RC-221922,"ALTICE TECHNICAL SERVICES US, LLC",Closed,06/12/2018,08/06/2018,"Certific. of Representative",Newark,NJ,A,"Single Labor Organization",Initial,07/18/2018,64,1,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 827",39,,,,,19,58,,1,,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 827","Included:    All full-time and regular part-time Broadband Technicians I, Broadband Technicians II, And Broadband Technicians III employed by the Employer at its 335 Delancey Street, Newark, New Jersey facility.
Excluded:   All office clericals employees, Broadband Technicians I – Construction (LTA), Broadband Technicians II – Construction (LTA), Broadband Technicians III – Construction (LTA), Broadband Technicians III – Construction, Broadband Technicians IV – Crew Chief, Broadband Technicians IV – OSP, Broadband Technicians V – OSP, Representative – Remote Replenishment employees, Coordinators, Guards And Supervisors as defined in the Act, and all other employees.

Others permitted to vote: The parties have agreed that Broadband Technician IV – (Team Captain) may vote in the election but their ballots will be challenged since their eligibility has not been resolved. No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit.  The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.",,,
"Region 08, Cleveland, Ohio",08-RC-222306,"The Bionetics Corporation",Closed,06/19/2018,08/02/2018,"Certific. of Representative",Heath,OH,A,"Single Labor Organization",Initial,07/18/2018,61,,"International Association of Machinists and Aerospace Workers, District No. 54",43,,,,,16,59,,,,"International Association of Machinists and Aerospace Workers, District No. 54","All full-time and regular part-time employees classified as General Clerk III, Engineering Tech II, Engineering Tech III, Engineering Tech IV, Engineering Tech V, Engineering Tech VI, Computer Operator III, Computer Operator IV, Technical Writer II, Technical Writer III, TO Library Clerk, Library Technician, and Drafter II employed by the Employer at its facility located at 813 Irving Wick Drive W, Building 4, Heath, Ohio on the Air Force Primary Standards Laboratory and Calibration Technical Order Contract (or any successor contract), but excluding all office clerical, professional employees, guards and supervisors as defined in the Act.",,,
"Region 21, Los Angeles, California",21-RC-222426,"AIRGAS USA, LLC",Closed,06/20/2018,07/27/2018,"Certific. of Representative",LYNWOOD,CA,A,"Single Labor Organization",Initial,07/18/2018,34,,"WHOLESALE DELIVERY DRIVERS, GENERAL TRUCK DRIVERS, CHAUFFEURS, SALES, INDUSTRIAL AND ALLIED WORKERS, TEAMSTERS LOCAL 848, INTERNATIONAL BROTHERHOOD OF TEAMSTERS",29,,,,,4,33,,,,"WHOLESALE DELIVERY DRIVERS, GENERAL TRUCK DRIVERS, CHAUFFEURS, SALES, INDUSTRIAL AND ALLIED WORKERS, TEAMSTERS LOCAL 848, INTERNATIONAL BROTHERHOOD OF TEAMSTERS","Included:  All full-time and regular part-time distribution drivers and bulk drivers, route drivers, dispatchers with commercial driver licenses, loaders with commercial driver licenses, and retest shuttle drivers with commercial driver licenses employed by the Employer at its facility currently located at 11711 Alameda Street, Los Angeles, California.

Excluded:  All other employees, office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 03, Buffalo, New York",03-RC-222564,"HRNC, LLC d/b/a Highland Park Rehabilitation",Closed,06/22/2018,07/26/2018,"Certific. of Representative",Wellsville,NY,A,"Single Labor Organization",Initial,07/18/2018,56,,"1199SEIU Healthcare Workers East",30,,,,,23,53,,5,,"1199SEIU Healthcare Workers East","All full-time, regular part-time, and per diem* LPNs, CNAs, housekeeping staff, laundry staff, hospital aides, rehabilitation aides, maintenance staff and activity aides employed by the Employer at its Wellsville, New York facility excluding all employees employed by an outside agency providing temporary services at the Employer, office clerical employees, guards, and professional employees and supervisors as defined in the Act.

*Eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.",,,
"Region 19, Seattle, Washington",19-RC-222626,"Providence Health & Services - Oregon d/b/a Providence Milwaukie Hospital",Closed,06/22/2018,07/26/2018,"Certific. of Representative",Portland,OR,A,"Single Labor Organization",Initial,07/18/2018,5,,"International Union of Operating Engineers, Local 701, AFL-CIO",4,,,,,1,5,,,,"International Union of Operating Engineers, Local 701, AFL-CIO","All full-time and regular part-time skilled maintenance employees employed by the Employer at its acute care hospital located at 10150 SE 32nd Ave., Milwaukie, Oregon in the following classifications: Electrician JRN, Maintenance Engineer, Engineer - Building LME Apprentice; but excluding all other non-professional employees, professional employees, technical employees, business office clerical employees, confidential employees, nurses, physicians, and guards and supervisors as defined by the Act.",,,
"Region 18, Minneapolis, Minnesota",18-RD-222723,"Pepsi Beverages Company, an operating unit of PepsiCo., Inc.",Closed,06/25/2018,07/26/2018,"Certification of Results",Waterloo,IA,A,"Single Labor Organization",Initial,07/18/2018,62,,"United Food and Commercial Workers International Union, District Local #431",3,,,,,45,48,,,,,"Included: Route salesmen, full service delivery drivers, Vending Americas Route Salesman, redemption route drivers, express drivers, merchandisers, swingmen (relief drivers), field service technicians, lift truck operators, general laborers, relief driver trainers, pre-sell driver/merchandisers, tel-sell drivers, fleet mechanics, and geo box delivery drivers at the company's Waterloo, Iowa place of business.
Excluded: All office clerical, administrative, and professional employees, watchmen, checkers, guards and supervisors, as defined by the Act.",,,
"Region 13, Chicago, Illinois",13-RC-222736,"Steiner Electric Company",Closed,06/26/2018,07/26/2018,"Certific. of Representative","Elk Grove Village",IL,A,"Single Labor Organization",Initial,07/18/2018,12,,"International Union of Operating Engineers, Local 150, AFL-CIO",11,,,,,1,12,,,,"International Union of Operating Engineers, Local 150, AFL-CIO","Included: All full-time and regular part-time generator service technicians employed by the Employer at its facility currently located at 1275 Touhy Avenue, Elk Grove Village, IL 60007. 
Excluded:All other employees, parts and warehouse employees, general office employees, managerial employees, office clerical employees and guards, professional employees and supervisors as defined in the Act.
Others permitted to vote: The parties have agreed that the Technical Support Communicator may vote in the election but his ballot will be challenged since his eligibility has not been resolved.  No decision has been made regarding whether the individual in this classification or group is included in, or excluded from, the bargaining unit. The eligibility or inclusion of this individual will be resolved, if necessary, following the election. The Employer agrees not to use “all other employees” in the excluded portion of the unit description as a basis to exclude the Technical Support Communicator.",,,
"Region 10, Atlanta, Georgia",10-RC-221571,"J. T. Thorpe & Son, Inc.",Closed,06/07/2018,08/09/2018,"Certific. of Representative",Hawesville,KY,A,"Two Labor Organizations",Initial,07/18/2018,13,,"LIUNA Local 1392",3,"Bricklayers and Allied Craft Workers Local 23",5,,,,8,,4,Y,,"All full-time and regular part-time employees that perform Finisher/Refractory Finisher V and Helper/Refractory Finisher III work for J. T. Thorp and Son, Inc., at the Century Aluminum plant located at 1627 State Rte., 3543, in Hawesville, Kentucky, but excluding all other employees, masons, office clerical employees, professional employees, managers, guards and supervisors as defined in the Act.",,,
"Region 22, Newark, New Jersey",22-RC-222654,"READINGTON FARMS, INC., A SUBSIDIARY OF WAKEFERN FOOD CORP.",Closed,06/25/2018,08/06/2018,"Certific. of Representative",Whitehouse,NJ,A,"Single Labor Organization",Initial,07/18/2018,49,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL NO. 863",26,,,,,19,45,,,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL NO. 863","Included: All full time and regular part time drivers and yardmen employed by the Employer at its 12 Mill Road, Whitehouse Station, New Jersey facility. 
Excluded: All production employees, warehouse employees, mechanics, treatment plant employees, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 10, Atlanta, Georgia",10-RD-222624,"Samuel, Son & Co. (USA) Inc. f/k/a Steel Fab, a division of Samuel Pressure Vessel Group, Inc.",Closed,06/25/2018,07/26/2018,"Certific. of Representative",Lebanon,VA,A,"Single Labor Organization",Initial,07/17/2018,200,1,"International Brotherhood of Boilermakers, Iron Ship Builders, Blacksmiths, Forgers and Helpers",133,,,,,54,187,,,,"International Brotherhood of Boilermakers, Iron Ship Builders, Blacksmiths, Forgers and Helpers","All full-time and regular part-time production and maintenance employees employed at the Employer’s Lebanon, Virginia facility including, without limitation, receiving/shipping/quality assurance (QA) employees, but excluding all temporary employees, professional employees, office clerical employees, guards, and supervisors as defined in the Act.",,,
"Region 07, Detroit, Michigan",07-RC-222617,"Loomis Armored US, LLC",Closed,06/25/2018,07/27/2018,"Certific. of Representative","Highland Park",MI,A,"Single Labor Organization",Initial,07/17/2018,56,,"International Union, Security, Police and Fire Professionals of America (SPFPA)",26,,,,,25,52,,1,Y,,"All full-time and regular part-time employees who perform guard duties as defined in Section 9(b)(3) of the National Labor Relations Act, as amended, including armed and unarmed armored/cash in transit (CIT) drivers, messengers, automatic teller machine (ATM) technicians employed by the Employer at its facility located at 15045 Hamilton Avenue, Highland Park, Michigan; but excluding all office clerical employees, professional employees, vault employees, coin employees, dispatchers, leads and supervisors as defined in the Act.",,,
"Region 31, Los Angeles, California",31-RC-222929,"Technica LLC",Closed,06/27/2018,07/31/2018,"Certific. of Representative","Fort Irwin",CA,A,"Single Labor Organization",Initial,07/17/2018,2,,"International Association of Machinists and Aerospace Workers, District Lodge 725",2,,,,,,2,,,,"International Association of Machinists and Aerospace Workers, District Lodge 725","INCLUDED:  All full time buyer employees employed by the Employer at its facility located at Building 886, South Depot Rd, Fort Irwin, CA 92310.

EXCLUDED:  All other employees, temporary workers from agencies, office clerical employees, and all other professional employees, guards and supervisors as defined by the Act.",,,
"Region 21, Los Angeles, California",21-RC-222902,"FIRST TRANSIT, INC.",Closed,06/28/2018,07/27/2018,"Certific. of Representative","EL CENTRO",CA,A,"Single Labor Organization",Initial,07/17/2018,4,,"Teamsters, Chauffeurs, Warehousemen And Helpers Local No. 542",3,,,,,1,4,,,,"Teamsters, Chauffeurs, Warehousemen And Helpers Local No. 542","Included:  All full-time and regular part-time road supervisors employed by the Employer at its facility currently located at 792 East Ross Avenue, El Centro, California.
Excluded:  All other employees, employees represented in other bargaining units, professional employees, office clerical employees, managerial employees, guards and supervisors as defined in the Act.",,,
"Region 32, Oakland, California",32-RC-222999,"Healthcare Services Group, Inc.",Closed,06/29/2018,07/25/2018,"Certific. of Representative",Visalia,CA,A,"Single Labor Organization",Initial,07/17/2018,11,,"Service Employees International Union, Local 2015",10,,,,,,10,,,,"Service Employees International Union, Local 2015","All full-time and regular part-time janitorial, housekeeping and laundry employees employed by the Employer at Westgate Gardens Care Center located at 4525 West Tulare Avenue, Visalia, California; excluding all other employees, managers, managers-in-training, account managers, confidential employees, office clerical employees, guards, and supervisors as defined in the Act.

Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.",,,
"Region 16, Fort Worth, Texas",16-RC-222682,"THE ROCKHILL GROUP, INC.",Closed,06/25/2018,07/24/2018,"Certific. of Representative","Laughlin Afb",TX,A,"Single Labor Organization",Initial,07/16/2018,2,,"International Association of Machinists and Aerospace Workers, AFL-CIO",1,,,,,,2,,,,"International Association of Machinists and Aerospace Workers, AFL-CIO","Included: All full-time and part-time Assistant Airfield Management and Airfield Management
and Operations Manager working at Laughlin Air Force Base, Texas.

Excluded: All other employees including office clericals, professionals, managers, guards and supervisors as defined by the Act.",,,
"Region 29, Brooklyn, New York",29-RC-220637,"Palm Beach Health Care Agency, LLC",Closed,05/22/2018,07/16/2018,"Certific. of Representative",Brooklyn,NY,A,"Single Labor Organization",Initial,07/16/2018,109,1,"1199 SEIU United HealthCare Workers East",40,,,,,,47,,7,,"1199 SEIU United HealthCare Workers East","Included: all full-time and regular part-time home health aides employed by the Employer. 

Excluded: all home health aides who work permanent full-time or permanent regular part-time (working twenty-four (24) hours or more) at Waterford on the Bay, formerly Palm Beach Home for Adults, located at 2900 Bragg Street, Brooklyn, NY, all other employees, supervisors, and guards as defined by the Act.",,,
"Region 22, Newark, New Jersey",22-RD-221958,"Chetak New York, LLC",Closed,06/13/2018,08/06/2018,"Certification of Results",Edison,NJ,A,"Single Labor Organization",Initial,07/16/2018,56,,"RWDSU, LOCAL 262",14,,,,,40,54,,,,,"Included:  All full-time and regular part-time warehouse employees including forklift drivers and operators, truck drivers, pickers, consolidators, yard jockeys, unloaders, shipping and receiving helpers, warehouse helpers and cleaners, employed by the Employer at its 351 Mill Road, Edison, New Jersey facility.
Excluded: All managerial employees, office clerical employees, temporary employees, sales and/or purchasing employees, guards and supervisors as defined in the Act and all other employees.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-222178,"Ryder Integrated Logistics, LLC",Closed,06/18/2018,07/23/2018,"Certific. of Representative",Reading,PA,A,"Single Labor Organization",Initial,07/13/2018,18,,"International Brotherhood of Teamsters Local 429",12,,,,,6,18,,2,,"International Brotherhood of Teamsters Local 429","INCLUDED:  All full-time and regular part-time drivers employed by the Employer at the 1101 Schuylkill Avenue, Reading, PA location.
EXCLUDED:  All other employees, office clerical employees, guards and supervisors as defined in the Act.",,,
"Region 07, Detroit, Michigan",07-RC-222751,"Allied Building Products, LLC",Closed,06/25/2018,07/24/2018,"Certific. of Representative",Ferndale,MI,A,"Single Labor Organization",Initial,07/13/2018,7,,"Local 247, International Brotherhood of Teamsters (IBT)",6,,,,,1,7,,,,"Local 247, International Brotherhood of Teamsters (IBT)",,,,
"Region 19, Seattle, Washington",19-RC-223006,"Poulsbo Compounding Pharmacy, LLC d/b/a Cascade Specialty Pharmacy",Closed,06/29/2018,07/23/2018,"Certific. of Representative",Poulsbo,WA,A,"Single Labor Organization",Initial,07/13/2018,15,,"United Food and Commercial Workers, Local 21, AFL-CIO",13,,,,,2,15,,,,"United Food and Commercial Workers, Local 21, AFL-CIO","Included: All full-time and regular part-time pharmacy assistants, pharmacy techs, pharmacy techs-in-training, shipping coordinators, and sterile compounding techs employed by the Employer working at its 325 NE Hostmark St, Poulsbo, Washington facility.

Excluded: All other employees, professional  employees,  managers,  clerical employees, confidential employees, and guards and supervisors as  defined  by  the Act.",,,
"Region 19, Seattle, Washington",19-RD-222034,"Swire Pacific Holdings Inc., d/b/a Swire Coca-Cola, USA",Closed,06/14/2018,07/20/2018,"Certification of Results",Bend,OR,A,"Single Labor Organization",Initial,07/12/2018,19,,"Teamsters Local Union No. 962, affiliated with International Brotherhood of Teamsters",5,,,,,13,18,,,,,"All full-time and regular part-time drivers, loaders, and merchandisers employed by the Employer at its facility in Bend, Oregon; but excluding all other employees, office clerical employees, and guards and supervisors as defined by the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-221982,"Ryder Truck Rental, Inc.",Closed,06/14/2018,07/23/2018,"Certification of Results",Horsham,PA,A,"Single Labor Organization",Initial,07/12/2018,8,,"International Union of Operating Engineers Local 542, AFL-CIO",,,,,,7,7,,,,,"Included:  All full-time and regular part-time Technicians and Service employees (fuelers) employed by the Employer at its 430 Horsham Road, Horsham, Pennsylvania facility.
Excluded:  All other employees, managers, office clerical employees, Customer Service Coordinators (CSC), guards and supervisors as defined in the Act.",,,
"Region 21, Los Angeles, California",21-RC-222220,"Georgia-Pacific Corrugated LLC",Closed,06/18/2018,07/23/2018,"Certific. of Representative","La Mirada",CA,A,"Single Labor Organization",Initial,07/12/2018,74,,"DISTRICT COUNCIL NO. 2 LOCAL 388 M, INTERNATIONAL BROTHERHOOD OF TEAMSTERS",41,,,,,31,72,,,N,"DISTRICT COUNCIL NO. 2 LOCAL 388 M, INTERNATIONAL BROTHERHOOD OF TEAMSTERS","Included:  All full-time and regular part-time production, maintenance, shipping and receiving employees employed by the Employer at its facility currently located at 15500 Valley View Avenue, La Mirada, CA 90638.

Excluded:  All other employees, truck drivers, temporary employees employed by outside agencies, office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 19, Seattle, Washington",19-RC-222322,"The Scoular Company",Closed,06/18/2018,07/20/2018,"Certific. of Representative",Burbank,WA,A,"Single Labor Organization",Initial,07/12/2018,3,,"International Longshore and Warehouse Union, Local 8",3,,,,,,,,,N,"International Longshore and Warehouse Union, Local 8","All full-time and regular part-time Superintendent I's, Elevator Service Assistant I's/Elevator Operators, and Laborers employed by the Employer at its facility at 544 Grain Terminal Road, Burbank, Washington; excluding all office clerical employees, managers, and guards and supervisors as defined in the National Labor Relations Act.",,,
"Region 02, New York, New York",02-RC-222435,"Beekman Residences Condominium",Closed,06/21/2018,07/20/2018,"Certific. of Representative","New York",NY,A,"Single Labor Organization",Initial,07/12/2018,6,,"Service Employees International Union, Local 32BJ",6,,,,,,6,,,,"Service Employees International Union, Local 32BJ","Included:  All building service workers.

Excluded:  All other employees, including superintendents, guards, and professional employees and supervisors as defined in the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-222529,"Cellco Partnership d/b/a Verizon Wireless",Closed,06/22/2018,07/23/2018,"Certific. of Representative",Hazleton,PA,A,"Single Labor Organization",Initial,07/12/2018,7,,"Communications Workers of America, AFL-CIO",6,,,,,1,7,,,,"Communications Workers of America, AFL-CIO","Included: All full-time and regular part-time solutions specialists employed by the Employer at its retail store at 106 Laurel Mall, Space K 12, Hazleton, Pennsylvania. 
Excluded:  All other employees, managers, assistant managers, guards and supervisors as defined in the Act.",,,
"Region 28, Phoenix, Arizona",28-RC-222857,"DTG Las Vegas Manager, LLC d/b/a Downtown Grand Las Vegas",Closed,06/27/2018,07/24/2018,"Certific. of Representative","Las Vegas",NV,A,"Single Labor Organization",Initial,07/12/2018,3,,"International Alliance of Theatrical Stages Local 720",3,,,,,,3,,,,"International Alliance of Theatrical Stages Local 720","All full-time and regular part-time AV Technicians employed by the Employer at its facility in Las Vegas, Nevada.
All other employees, office clerical employees, guards and supervisors as defined in the Act.",,,
"Region 18, Minneapolis, Minnesota",18-RC-221504,"US FOODS, INC.",Closed,06/05/2018,07/18/2018,"Certific. of Representative",Minneapolis,MN,A,"Single Labor Organization",Initial,07/11/2018,12,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, TEAMSTERS LOCAL NO. 120",10,,,,,2,12,,,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, TEAMSTERS LOCAL NO. 120","All full-time and regular part-time drivers located at the Employer's facilities in Sioux Falls, SD and Marshall, MN; excluding all office employees, sales employees, warehouse employees, supervisors, and guards as defined under the National Labor Relations Act, as amended.",,,
"Region 15, New Orleans, Louisiana",15-RD-217981,"Kloeckner Metals Corporation",Closed,04/06/2018,07/19/2018,"Certification of Results",Memphis,TN,A,"Single Labor Organization",Initial,07/11/2018,10,,"Teamsters Local 667",3,,,,,7,10,,,,,"Included: All hourly employees, including warehousemen, maintenance man, and truck drivers.

Excluded: Office, salaried and/or clerical employees, supervisors, watchmen or guards, as defined in the National Labor Relations Act.",,,
"Region 19, Seattle, Washington",19-RM-221923,"Tillamook County Creamery Association",Closed,06/12/2018,07/19/2018,"Certification of Results",Tillamook,OR,A,"Single Labor Organization",Initial,07/11/2018,31,,"International Union of Operating Engineers, Local 701, AFL-CIO",10,,,,,19,29,,,,,"All maintenance technician employees and site maintenance employees  employed by the Employer at its facilities in the County of Tillamook, Oregon; but excluding office clerical employees, managers, retail department employees, site sanitation employees, waste treatment plant operators, and guards and supervisors as defined by the Act.",,,
"Region 07, Detroit, Michigan",07-RC-222249,"SSC Oakland Cambridge Operating Company LLC d/b/a Cambridge East Healthcare Center",Closed,06/18/2018,07/20/2018,"Certific. of Representative","Madison Heights",MI,A,"Single Labor Organization",Initial,07/11/2018,30,,"SEIU Healthcare Michigan",8,,,,,2,10,,,,"SEIU Healthcare Michigan",,,,
"Region 04, Philadelphia, Pennsylvania",22-RC-222400,"L3 Vertex Aerospace, LLC",Closed,06/20/2018,07/23/2018,"Certific. of Representative",Trenton,NJ,A,"Single Labor Organization",Initial,07/11/2018,25,,"International Association of Machinists and Aerospace Workers District Lodge 1, AFL-CIO",22,,,,,2,24,,,,"International Association of Machinists and Aerospace Workers District Lodge 1, AFL-CIO","Included:  All full-time and regular part-time employees employed by the Employer at  Joint Base McGuire-Dix-Lakehurst in the following job classifications:  Supply Clerk I and II; Engineering Technician I, II, III, IV, and V; Ground Support Equipment Mechanic, and Aircraft Mechanic I and II. 
Excluded:  All other employees, office clerical employees, professional employees, managers, guards and supervisors as defined in the Act.",,,
"Region 12, Tampa, Florida",12-RC-222543,"Altol Petroleum Products Service, Inc.",Closed,06/22/2018,07/27/2018,"Certific. of Representative",Guayanilla,PR,A,"Single Labor Organization",Initial,07/11/2018,4,," Unión de Tronquistas de Puerto Rico-Teamsters  Local 901",4,,,,,,4,,,," Unión de Tronquistas de Puerto Rico-Teamsters  Local 901","Included: All full-time and regular part-time drivers employed by the Employer at the Total Gasoline Station located in Guaynabo, Puerto Rico; all other employees, guards and supervisors as defined in the Act.",,,
"Region 28, Phoenix, Arizona",28-RD-222360,"Express Scripts, Inc.",Closed,06/19/2018,07/24/2018,"Certification of Results",Albuquerque,NM,A,"Single Labor Organization",Initial,07/10/2018,36,35,"United Food and Commercial Workers, Local 1564",16,,,,,19,35,,,,"United Food and Commercial Workers, Local 1564","INCLUDED:  All full-time and regular part-time Licensed Pharmacists employed by the Employer at or from its Albuquerque, New Mexico facility.
EXCLUDED:  All other employees, Casual/Relief Pharmacists, unlicensed pharmacists, pharmacist interns, office clerical employees, guards and supervisors as defined in the Act.",,,
"Region 16, Fort Worth, Texas",16-RC-221123,"TIGUA ENTERPRISES, INC.",Closed,05/30/2018,07/18/2018,"Certific. of Representative",BROWNSVILLE,TX,A,"Two Labor Organizations",Initial,07/10/2018,23,2,"CONSOLIDATED COMMERCIAL WORKERS OF AMERICA, LOCAL 528 AFFILIATED WITH NOITU-IUJAT",13,"INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL 564 AFL-CIO",7,,,,20,,,,"CONSOLIDATED COMMERCIAL WORKERS OF AMERICA, LOCAL 528 AFFILIATED WITH NOITU-IUJAT","Included:  All full-time and regular part-time maintenance and custodial employees of the Employer working at its South Texas works sites.

Excluded: All office, clerical employees, guards, professional employees, confidential employees, all other employees and supervisors as defined by the National Labor Relations Act.

The election will be held on by mail ballot. The mail ballots will be mailed to employees employed in the appropriate collective-bargaining unit from the office of the National labor Relations Board, Region 16, on June 26, 2018.  Voters must return their mail ballots so that they will be received in the National Labor Relations Board, Region 16 office by 3:00 p.m. on July 10, 2018.  The mail ballots will be counted at the Region 16 Field Office located at 819 Taylor Street, Room 8A24, Fort Worth, Texas 76102 at 3:30 p.m. on July 10, 2019.  If any eligible voter does not receive a mail ballot or otherwise requires a duplicate mail ballot kit, he or she should contact the Region 16 office by no later than 4:30 p.m. on July 1, 2018 in order to arrange for another mail ballot kit to be sent to that employee.",,,
"Region 19, Seattle, Washington",19-RC-221907,"Kay and Associates, Inc.",Closed,06/12/2018,07/18/2018,"Certific. of Representative","Oak Harbor",WA,A,"Single Labor Organization",Initial,07/10/2018,41,,"Aerospace Machinists Industrial District Lodge 751",19,,,,,16,35,,,N,"Aerospace Machinists Industrial District Lodge 751","All full-time and regular part-time Aircraft  Mechanics I, Aircraft Mechanics II, Aircraft Mechanics III, Supply Technicians, Aircraft Life Support Technicians I, Aircraft Life Support Technicians II, Tool and Parts Attendants, and Aircraft Logs and Records Technicians employed by the Employer and working at or out of its facility located at 850 W. Prowler Street, Hanger 7, Oak Harbor, WA; excluding all office clerical employees,. all other employees, guards and supervisors as defined by the National Labor Relations Act.",,,
"Region 20, San Francisco, California",20-UD-222059,"Vibra Hospital of Sacramento",Closed,06/13/2018,07/19/2018,"Certification of Results",Folsom,CA,A,UD,Initial,07/10/2018,104,,SEIU-UHW,37,,,,,13,50,,1,,,"All full-time, regular part-time, and per diem service employees, business office clerical employees, maintenance employees, and technical employees (including CNAs, monitor technicians, unit clerks, LPNs, LVNs, operating room technicians, food service employees, cooks, respiratory therapists, phlebotomists, pharmacy technicians, EKG EEG technicians, radiology technicians, ultrasound technicians, medical records coders, receptionists, materials clerks, materials management clerks, medical records coordinators, accounts payable coordinators, and maintenance technicians) located at the Employer's facility in Folsom, California; but excluding all other employees, including: professional employees, registered nurses, confidential employees, engineers, guards, and supervisors as defined by the Act.",,,
"Region 01, Boston, Massachusetts",01-RD-222097,"Hospice of Southern Maine",Closed,06/14/2018,07/18/2018,"Certification of Results",Scarborough,ME,A,"Single Labor Organization",Initial,07/10/2018,96,,"MAINE STATE NURSES ASSOCIATION/ NATIONAL NURSES ORGANIZING COMMITTEE/ NATIONAL NURSES UNITED (MSNA/NNOC/NNU)",44,,,,,45,89,,1,,"MAINE STATE NURSES ASSOCIATION/ NATIONAL NURSES ORGANIZING COMMITTEE/ NATIONAL NURSES UNITED (MSNA/NNOC/NNU)","All full-time, regular part-time, and per diem Registered Nurses, Social Workers, 
Nurse Practitioners, Chaplains, Pastoral Coordinators, Housekeepers, Cooks, House Assistants, Hospice Aides, Team Assistants, Access Coordinators, Scheduling Coordinators, Volunteer Coordinators, and Bereavement Support Counselors employed by the Employer, but excluding all other employees, including all confidential employees, physicians, employees of outside registries and other agencies supplying labor to the Employer, managerial employees, guards, and supervisors within the meaning of the Act.",,,
