Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 31, Los Angeles, California",31-RC-164338,"Farmworker Institute of Education & Leadership Development, Inc.",Closed,11/17/2015,11/16/2016,"Certific. of Representative",Tehachapi,CA,A,"Revised Single Labor Org",Initial,11/08/2016,23,3,"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS, AFL-CIO,CLC",6,,,,,5,11,,,,"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS, AFL-CIO,CLC","Included: All full-time and regular part-time credentialed teachers, instructors and teacher aides.

Excluded: All other employees, guards, and supervisors and managers as defined by the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-153468,"Retro Environmental, Inc. and Green JobWorks, LLC",Closed,06/03/2015,10/31/2016,"Certific. of Representative",Washington,DC,A,"Single Labor Organization",Initial,10/21/2016,10,1,"Construction and Master Laborers' Local 11, a/w Laborers' International Union of North America (LIUNA)",2,,,,,,2,,5,,"Construction and Master Laborers' Local 11, a/w Laborers' International Union of North America (LIUNA)","All full-time and regular part-time laborers, including demolition and asbestos workers, jointly employed by Retro Environmental, Inc. and Green JobWorks, LLC, excluding office clericals, confidential employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 25, Indianapolis, Indiana",25-RC-164832,"METALSA STRUCTURAL PRODUCTS, INC.",Closed,11/24/2015,03/13/2017,"Withdrawal Non-adjusted",Owensboro,KY,A,"Single Labor Organization",Initial,10/05/2016,173,,"United Steel, Paper & Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers",59,,,,,87,146,,27,,"United Steel, Paper & Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers","All full-time and regular part-time production and maintenance employees, including Assembly Product Technicians, Maintenance Technicians, Electrocoat Technicians, Material Handling Technicians, Shipping Product Technicians, and Quality Product Technicians employed by the Employer at its Owensboro, Kentucky facility; BUT EXCLUDING all office clerical employees, temporary employees, professional employees, and guards and supervisors as defined in the Act.
Others permitted to vote: The parties have agreed that Maintenance Developement Technicians, Maintenance Technician Interns, Quality Support Technicians, Production Control Technicians, and Team Leaders may vote in the election but their ballots will be challenged since their eligibility has not been resolved.  No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit.  The eligibilty or inclusion of these individuals will be resolved, if necessary, following the election.",,,
"Region 14, Saint Louis, Missouri",14-RC-160836,"Wolf Creek Nuclear Operating Corporation",Closed,09/28/2015,10/11/2016,"Certification of Results",Burlington,KS,A,"Single Labor Organization",Initial,09/28/2016,4,,"United Government Security Officers of America and its Local 287",,,,,,4,4,,,,"United Government Security Officers of America and its Local 287","All full-time and regular part-time Security Training Instructors employed by the Employer at its facility near Burlington, Kansas; but EXCLUDING all office clerical employees, professional employees, supervisors as defined in the Act, and all other employees.

If a majority of valid ballots are cast for UNION, they will be taken to have indicated the employees' desire to be included in the existing unit described below represented by the Union.  If a majority of valid ballots are not cast for representation, they will be taken to have indicated the employees' desire to remain unrepresented.

All full-time and regular part-time Armed Response Officers, Senior Security Officers, Access Control Officers, and Watchpersons employed by the Employer as guards as defined in Section 9(b)(3) of the National Labor Relations Act, as amended, at its Wolf Creek Generating Station located near Burlington, Kansas, but EXCLUDING office clerical employees, Administrative Assistants, Assistant Administrative Coordinators, Armorers, Locksmiths, Lieutenants, Sergeants, and supervisors as defined in the Act, as amended, and all other employees.",,,
"Region 19, Seattle, Washington",19-RD-157535,"Employee Transportation Services, LLC",Closed,08/06/2015,09/23/2016,"Certific. of Representative",Everett,WA,A,"Single Labor Organization",Initial,09/15/2016,86,,"International Association of Sheet Metal, Air, Rail and Transportation Workers - Transportation Division, Local 161",38,,,,,26,64,,,,"International Association of Sheet Metal, Air, Rail and Transportation Workers - Transportation Division, Local 161","All full-time and regular part-time drivers, mechanics, service employees, and coach cleaners employed by the Employer at or out of its Everett and Renton, Washington facilities; excluding all other employees, and guards and supervisors as defined in the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-143831,"The Pennsylvania Virtual Charter School",Closed,01/05/2015,09/19/2016,"Certific. of Representative","King of Prussia",PA,A,"Single Labor Organization",Initial,09/07/2016,83,,"PA Virtual Charter Education Association, PSEA/NEA",57,,,,,15,72,,7,,"PA Virtual Charter Education Association, PSEA/NEA","INCLUDED:  All full-time and regular part-time K-12 Regular Education Teachers, Special Education Teachers, and Academic Support Teachers employed by the Employer through its 630 Park Avenue, King of Prussia, PA facility.

EXCLUDED:  All non-professional employees, managerial employees, supervisors, and guards as defined in the Act.

VOTING SUBJECT TO CHALLENGE:  Director of Eighth Grade Scholars Program & Experiential Learning Heidi Bazillin, and Academic Program Liaisons Cheryl Clothier, Jennifer Dellapenna, and Shirley Kozan.",,,
"Region 10, Atlanta, Georgia",10-RD-162132,"PruittHealth - Lanier, LLC",Closed,10/26/2015,09/09/2016,"Certific. of Representative",Buford,GA,A,"Single Labor Organization",Initial,08/31/2016,35,,"United Food and Commercial Workers Union, Local 1996",18,,,,,13,31,,2,,"United Food and Commercial Workers Union, Local 1996","All full-time and regular part-time service and maintenance employees, CNAs, restorative aides, activity assistants, medical record clerks, central supply clerks, and unit secretaries employed by the Employer at its facility located at 2451 Peachtree Industrial Boulevard in Buford, Georgia; but excluding all dietary employees, laundry employees, housekeeping employees, RN's, LPN's and charge nurses, confidential employees, professional employees, guards and supervisors as defined in the Act.",,,
"Region 01, Boston, Massachusetts",01-RC-145376,"LONGWOOD SECURITY SERVICES, INC.",Closed,01/30/2015,08/26/2016,"Certification of Results",BOSTON,MA,A,"Single Labor Organization",Rerun,08/18/2016,59,,"United Government Security Officers of America International Union and Its Local 331",21,,,,,26,47,,,,,"All full-time and regular part-time special police officers employed by the Employer in its Community Services Division and working within the City of Boston, but excluding all other employees, security officers, dispatchers, patrol managers, employees assigned to the Employer’s Healthcare and Education Divisions, clerical employees, and supervisors as defined in the Act.",,,
"Region 07, Detroit, Michigan",07-RC-159255,"AlcoTec Wire Corporation",Closed,09/02/2015,08/15/2016,"Certification of Results","Traverse City",MI,A,"Single Labor Organization",Rerun,08/05/2016,123,,"International Union, United Automobile, Aerospace & Agricultural Implement Workers of America - UAW",41,,,,,68,110,,1,,"International Union, United Automobile, Aerospace & Agricultural Implement Workers of America - UAW","All full-time and regular part-time production, maintenance and quality assurance employees employed by the employer at its facilities located at 2750 Aero Park Drive, in Traverse City, Michigan; but, excluding all temporary employees, professional employees  and guards and supervisors as defined in the Act.",,,
"Region 20, San Francisco, California",20-RD-166642,"Comcast Corp.",Closed,12/24/2015,08/01/2016,"Certification of Results","Pacific Palisades",CA,A,"Single Labor Organization",Initial,07/20/2016,131,,"Communications Workers of America, Local 9415",59,,,,,65,124,,,,,"All Installers, Warehouse Persons, Advanced Installers, Service Technicians, Commercial Technicians I, Commercial Technicians II, System Technicians, Advanced Technicians, and Head-End Technicians employed by the Employer at or out of its Fremont, Daly City/Pacifica, and San Carlos/San Mateo, California facilities, and all CSSR I and CSSR II employees employed by the Employer at its Daly City/Pacifica, California facility; excluding all other employees, retail employees (other than CSSRs I and II employed by the Employer at its Daly City/Pacifica facility), sales and tele-marketing personnel, auditors, professional employees, confidential employees, managerial employees, temporary employees, pay TV, local origination, public access coordinators, programmers, marketing, subscription TV, design and drafting personnel, other employees within the Employer's regional and division offices and engineering department, guards, and supervisors as defined by the Act.",,,
"Region 02, New York, New York",02-RD-161642,"34th Street Partnership, Inc.",Closed,10/06/2015,07/07/2016,"Certification of Results","New York",NY,A,"Single Labor Organization",Initial,06/29/2016,65,,"LOCAL 365, UNITED EMPLOYEES OF SERVICE WORKERS UNION",10,,,,,48,58,,,,,"INCLUDED: All full-time and regular part-time sanitation workers, maintenance workers, assistant supervisors, park employees, cleaners, and steam cleaners employed by the Employer at and out of its facility located at 212 West 35th Street, New York, NY

EXCLUDED: All other employees including managers, clerical employees, and guards, and professional employees and supervisors as defined in the Act",,,
"Region 19, Seattle, Washington",19-RM-166045,"General Distributors, Inc.",Closed,12/14/2015,06/30/2016,"Certification of Results","Oregon City",OR,A,"Single Labor Organization",Initial,06/22/2016,81,,"GENERAL TEAMSTERS LOCAL UNION NO. 162, affiliated with INTERNATIONAL BROTHERHOOD OF TEAMSTERS",32,,,,,40,72,,,,,"All full-time and regular part-time CDL drivers, box truck drivers, warehousemen,
and salespersons employed by the Employer out of its Oregon City, Oregon
facility; but excluding all other employees, merchandisers, retail account
specialists, repack employees, office clerical employees, guards and supervisors
as defined in the Act.",,,
"Region 32, Oakland, California",32-RD-153446,"Verity Medical Foundation",Closed,06/03/2015,06/29/2016,"Certific. of Representative","San Jose",CA,A,"Single Labor Organization",Initial,06/21/2016,196,,"Service Employees International Union, United Healthcare Workers-West",111,,,,,38,149,,1,,"Service Employees International Union, United Healthcare Workers-West","All full-time and regular part-time employees employed by the Employer in Santa Clara County, California employed in the following positions: Accounting Clerk 11, Accounting Clerk 111, Accounts Payable Specialist, Administrative Clerk, Advisor, Bone Densitometry Technician, Business Office Clerk, Cardiac Sonographer, Central Supply Technician, Claims Systems Analyst, Clinic Resources Coordinator, Coding Analyst Specialist, Computer Operator IV, Computer Operator/Junior Programmer, Computer Support Tech, Credentialing Coordinator, Credentialing Specialist, CT Technologist, Darkroom Technician, Database Analyst, Decision Support Supervisor, Dispensing Technician, EEG Tech, Endoscopy/Reprocessing Tech, File Clerk, Financial Support Specialist, Graphics Project Manager, HMO Clerk 11, HMO Clerk 111, HMO Pre-Authorization Clerk, Housekeeper, Image Support Clerk, Image Support Clerk Specialist, Imaging Mammo and US Clerk, Imaging Med Transcription, Junior Accountant, Licensed Vocational Nurse, Maintenance Technician, Mammography Technologist, Marketing Project Manager, Materials Management Coordinator, Materials Manager, Medical Assistant, Medical Records Clerk, Medical Staff Assistant, Member Services Representative, Microsystems Specialist, Ohms/Cad Coordinator, Operations Support Tech, Ophthalmic Assistant, Ophthalmic Technician, Optician, Orthopedic Technologist, Patient Education Assistant, Patient Services Representative, Payroll Specialist, Pharmacy Refill Clerk, Practice Support MA, Primary Technician, Programmer Analyst, Purchasing Assistant, Purchasing Buyer, Purchasing Coordinator, Quality Assurance Technologist, Radiology File Room Clerk, Radiology Technologist 1, Radiology Technologist 11, Receptionist, Reprocessing Technician, Sr. Business Office Clerk, Sr. Credentialing Coordinator, Sr. Imaging Med Transcription, Sr. Maintenance Tech, Sr. Radiology Technologist, Sr. Ultrasonographer, Specialty Scheduler, Subpoena Clerk, Switchboard Operator, Transcription Support Tech, Ultrasonographer, Utilization Management Specialist, Utilization Review Assistant, Utilization Review Coordinator; excluding all managerial and administrative employees including Accountant, Administrative Assistants 1, 11, and 111, Contracts Manager, Capitation Case Manager, Corporate Communications Specialist, Corporate Relations Representative, Financial Analyst, Heath Education Coordinator, Human Resources Coordinator, Human Resources Representative, Organizational Development and Training Specialist, Ultra Sonographer Assistant Supervisor, Managed Care Systems Analyst, Quality Improvement Specialist, Senior Programmer Analyst, all Registered Nurses (RNs), physicians and all other professional employees, all confidential employees including Executive Secretary, guards, and supervisors as defined in the Act.

Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.",,,
"Region 02, New York, New York",02-RC-159028,"Twin  America, LLC, and JAD Transportation, Inc.",Closed,08/31/2015,11/28/2016,"Certific. of Representative","New York",NY,A,"Revised Two Labor Orgs",Initial,06/16/2016,611,2,"Local 225, Transport Workers Union of America",241,"United Service Workers Union, Local 1212",248,,,7,496,,3,,,"INCLUDED: All full-time and regular part-time Sidewalk Sales Agents, Tour Guides, and Double Decker Sightseeing Bus Customer Service Agents employed by the Employers at and out of the facility located at 777 8th Avenue, New York, NY

EXCLUDED:  All other employees, including drivers, dispatchers, office clerical employees, managers, and guards, and professional employees and supervisors as defined in the Act",,,
"Region 07, Detroit, Michigan",07-RC-156568,"Universal Ambulance Response Service, Inc., d/b/a Universal EMS and Metro Medical Ambulance, LLC, a Single Employer",Closed,07/23/2015,06/13/2016,"Certification of Results","Grand Blanc",MI,A,"Single Labor Organization",Initial,06/03/2016,42,,"International Association of EMT's and Paramedics (IAEP), NAGE, SEIU Local 5000",5,,,,,23,28,,,,"International Association of EMT's and Paramedics (IAEP), NAGE, SEIU Local 5000",,,,
"Region 09, Cincinnati, Ohio",09-RD-160616,"ARCHER DANIELS MIDLAND COMPANY",Closed,09/23/2015,06/10/2016,"Certification of Results",COLUMBUS,OH,A,"Single Labor Organization",Initial,06/02/2016,10,,"International Brotherhood of Teamsters, Local Union No. 284",,,,,,10,10,,,,,"All full-time production and maintenance employees employed by the Employer at its grain elevator located at 4260 Groves Road, Columbus, OH 43232, but excluding all seasonal, office and clerical employees, weighmen, laboratory employees, grain inspectors, temporary employees, guards and/or watchpersons, professional and technical employees, janitors, employees of the company’s own maintenance and construction crew operating from other locations, all other employees and supervisors as defined in the Act.",,,
"Region 15, New Orleans, Louisiana",15-RC-165337,"MGM Resorts Mississippi, Inc. d/b/a Gold Strike Casino Resort",Closed,12/02/2015,06/01/2016,"Certification of Results","Tunica Resorts",MS,A,"Single Labor Organization",Initial,05/21/2016,310,,"UAW Region 8",100,,,,,170,270,,,,,"Included: All full-time, part-time and dual-rate table games dealers employed by
the Employer at its Robinsonville, Mississippi facility.

Excluded: All other employees, office clericals, professionals, guards and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-160240,"JAM Productions, Ltd., Event Productions, Inc., Standing Room Only, Inc., and Victoria Operating Co., a single employer",Closed,09/17/2015,09/30/2021,"Certific. of Representative",Chicago,IL,A,"Single Labor Organization",Initial,05/16/2016,58,,"International Alliance of Theatrical Stage Employees (IATSE) Local 2",22,,,,,10,32,,21,Y,,"All full-time and regular part-time stage production employees employed by the Employer at the Riveria, Park West, Vic Theatres, but excluding production managers and crew leaders, office clerical employees and guards, professional employees and supervisors as defined in the Act.",,,
"Region 20, San Francisco, California",20-RC-149999,"Exemplar, Inc.",Closed,04/13/2015,05/16/2016,"Certific. of Representative",Oxnard,CA,A,"Single Labor Organization",Initial,05/03/2016,16,1,"SERVICE EMPLOYEES INTERNATIONAL UNION,  LOCAL 87",11,,,,,4,15,,1,,"SERVICE EMPLOYEES INTERNATIONAL UNION,  LOCAL 87","All full-time and regular part-time janitorial employees employed at 630 Sansome Street and 555 Battery Street, San Francisco, CA, EXCLUDING engineers, clerical, trash, and recycling staff, guards and supervisors as defined in the Act.",,,
